0.1,0.1,0.1,0.2882352941176471,0.1,0.1,0.1,0.1,0.4130434782608696,0.1,0.1,0.1,0.1,0.30740740740740746,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.22521739130434784,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.342962962962963,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
0.1,0.9,0.1,0.2882352941176471,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
0.1,0.1,0.1,0.2882352941176471,0.1,0.1,0.1,0.1,0.4130434782608696,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0
0.1,0.1,0.1,0.2882352941176471,0.1,0.1,0.9,0.1,0.4130434782608696,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
0.1,0.16436781609195406,0.1,0.20980392156862748,0.1,0.1,0.38,0.1,0.1,0.1,0.1,0.6692307692307692,0.1,0.6925925925925925,0.1,0.1,0.1,0.1,0.1,0.19911504424778764,0.1,0.1,0.1,0.1,0.42000000000000004,0.1,0
0.1,0.1,0.1,0.1,0.1,0.628,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1778761061946903,0.2276595744680851,0.1,0.1,0.1,0.1,0.1,0
0.5,0.1,0.1,0.1,0.1,0.628,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.5273972602739726,0.1,0.1,0.1,0.1778761061946903,0.1,0.1,0.1,0.1,0.1,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6692307692307692,0.1,0.6925925925925925,0.1,0.1,0.1,0.1,0.5207407407407407,0.1,0.1,0.1,0.3298850574712644,0.1,0.6458823529411765,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.16153846153846155,0.1,0.4111111111111111,0.1,0.1,0.1,0.1,0.26,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
0.1,0.1,0.39473684210526316,0.1,0.1,0.1,0.1,0.26231884057971017,0.1,0.1,0.1,0.1,0.21034482758620693,0.15925925925925927,0.1,0.1,0.1,0.1,0.24222222222222226,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0
0.1,0.1,0.39473684210526316,0.1,0.1,0.26,0.1,0.4826086956521739,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1237037037037037,0.1,0.1,0.1,0.1,0.1,0.17529411764705882,0.1,0
0.1,0.1,0.1,0.1,0.1,0.26,0.1,0.4826086956521739,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.17529411764705882,0.1,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.16153846153846155,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.43103448275862066,0.1,0.1,0.691304347826087,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.5689655172413793,0.1,0.1,0.1,0.1,0.1,0.1,0.19911504424778764,0.1,0.1,0.22873563218390808,0.6818181818181819,0.1,0.1,0
0.1,0.1,0.3807017543859649,0.1,0.1,0.20400000000000001,0.1,0.1,0.1,0.1,0.1,0.16153846153846155,0.4862068965517242,0.4111111111111111,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.17529411764705882,0.1,0
0.6478260869565218,0.1,0.31052631578947365,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1778761061946903,0.1,0.1,0.1,0.1,0.1,0.1,0
0.1,0.1,0.1,0.1627450980392157,0.1,0.1,0.38,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.36086956521739133,0
0.1,0.1,0.26140350877192986,0.7509803921568627,0.1,0.1,0.1,0.5173913043478261,0.22521739130434784,0.1,0.1,0.1,0.21034482758620693,0.5888888888888889,0.5000000000000001,0.6698630136986301,0.1,0.45999999999999996,0.1,0.1778761061946903,0.1,0.1,0.1,0.1,0.1,0.1,0
0.1,0.28390804597701147,0.14912280701754388,0.2019607843137255,0.1,0.1,0.1,0.26231884057971017,0.1,0.6333333333333333,0.1,0.1,0.21034482758620693,0.1,0.1,0.1,0.1,0.1,0.18888888888888888,0.1,0.1,0.1,0.22873563218390808,0.6090909090909091,0.1,0.3956521739130435,0
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6739130434782609,0
